Run,Iteration,Individual,Fitness,StringRepresentation
2,2,2,2.0,cos(((sqrt(abs((ymax((y*0.62)-y))))min(0.62min(((y*(0.62-z))*(sqrt(z)/(0.62/x)))-(abs(y)^(cos(0.62)-(x/x))))))min(sqrt((abs(cos(abs(0.62)))min(cos(cos(x))max(cos(y)*0.62))))*((sin(y)+0.62)^z))))
2,2,3,0.0,sqrt(((abs(sin(abs(sin((z*z)))))-((abs(((x^z)^sin(x)))+((sin(x)/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)max(y*x)))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,2,4,0.0,cos(((sqrt(abs((ymax((y*0.62)-y))))min(0.62min(((y*(0.62-z))*(sqrt(z)/(0.62/x)))-(abs(y)^(cos(0.62)-(x/x))))))min(sqrt((abs(cos(abs(0.62)))min(cos((z*z))max(sqrt((x^x))*0.62))))*((sin(y)+0.62)^z))))
2,2,5,0.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+((sin(x)/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)max(y*x)))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(cos(y)))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,2,6,0.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^abs(0.62)))+((sin(x)/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)max(y*x)))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,2,7,0.0,cos(((sqrt(abs((ymax((y*0.62)-y))))min(0.62min(((y*(0.62-z))*(sqrt(z)/(0.62/x)))-(abs(y)^(cos(0.62)-(x/x))))))min(sqrt((abs(cos(sin(x)))min(cos((z*z))max(cos(y)*0.62))))*((sin(y)+0.62)^z))))
2,2,8,2.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+((sin(x)/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,3,0,0.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+((sin(x)/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^0.62))))
2,3,1,2.0,cos(((sqrt(abs((ymax((y*0.62)-y))))min(0.62min(((y*(abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))-y))*(sqrt(z)/(0.62/x)))-(abs(y)^(cos(0.62)-(x/x))))))min(sqrt((abs(cos(abs(0.62)))min(cos((z*z))max(cos(y)*0.62))))*((sin(y)+0.62)^z))))
2,3,2,0.0,sqrt(((abs(0.62)-((abs(((x^z)^sin(x)))+((sin(x)/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,3,3,0.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+((sin(x)/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^sin(abs(sin(cos(x)))))-(x+x))))))))
2,3,4,0.0,sqrt(((abs(sin(abs(sin(cos(sqrt((abs(cos(abs(0.62)))min(cos((z*z))max(cos(y)*0.62)))))))))-((abs(((x^z)^sin(x)))+((sin(x)/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,3,5,2.0,cos(((sqrt(abs((ymax((y*0.62)-y))))min(0.62min(((y*(0.62-y))*(sqrt(z)/(0.62/x)))-(abs(y)^(cos(0.62)-(x/x))))))min(x*((sin(y)+0.62)^z))))
2,3,6,1.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+((sin(x)/(x^x))*sin((z^z))))-((sqrt((z/y))^((xmaxy)max(y*x)))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-sin(x))))
2,3,7,2.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,3,8,0.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+((sin(x)/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((((abs(((x^z)^sin(x)))+((sin(x)/(x^x))*sin((z^z))))-((sqrt((z/y))^((xmaxy)max(y*x)))minsqrt(sin((z^x)))))*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,4,0,2.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(abs((ymax((y*0.62)-y)))))-((y^0.62)-(x+x))))))))
2,4,1,3.0,cos(((sqrt(x)min(0.62min(((y*(abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))-y))*(sqrt(z)/(0.62/x)))-(abs(y)^(cos(0.62)-(x/x))))))min(sqrt((abs(cos(abs(0.62)))min(cos((z*z))max(cos(y)*0.62))))*((sin(y)+0.62)^z))))
2,4,2,2.0,cos(((sqrt(abs((ymax((y*0.62)-y))))min(0.62min(((y*(abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))-y))*(sqrt(z)/(0.62/x)))-(z^(cos(0.62)-(x/x))))))min(sqrt((abs(cos(abs(0.62)))min(cos((z*z))max(cos(y)*0.62))))*((sin(y)+0.62)^z))))
2,4,3,1.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((abs(y)/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,4,4,0.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(z)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,4,5,0.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^x)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,4,6,3.0,cos(((sqrt(abs((ymax((y*0.62)-y))))min(0.62min(((y*(0.62-y))*(sqrt(z)/(0.62/x)))-(abs(sin(abs(sin(cos(x)))))^(cos(0.62)-(x/x))))))min(x*((sin(y)+0.62)^z))))
2,4,7,1.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,4,8,0.0,sqrt(((abs(sin(abs((cos(0.62)-(x/x)))))-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,5,0,0.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-x)))))))
2,5,1,0.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^(x+x)))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,5,2,3.0,cos(((sqrt(abs((ymax((y*0.62)-y))))min(0.62min(((y*abs(((x^z)^sin(x))))*(sqrt(z)/(0.62/x)))-(z^(cos(0.62)-(x/x))))))min(sqrt((abs(cos(abs(0.62)))min(cos((z*z))max(cos(y)*0.62))))*((sin(y)+0.62)^z))))
2,5,3,0.0,sqrt(((abs(y)-(((abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))-y)+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,5,4,0.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((abs(y)^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,5,5,1.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,5,6,1.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-sin(x))))
2,5,7,0.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs((((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,5,8,1.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*y)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,6,0,2.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((x^x))))))-(sin((abs(sin((x*y)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,6,1,0.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^z))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*y)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,6,2,1.0,cos(((sqrt(abs((ymax((y*0.62)-y))))min(0.62min(((y*abs(((cos(abs(0.62))^z)^sin(x))))*(sqrt(z)/(0.62/x)))-(z^(cos(0.62)-(x/x))))))min(sqrt((abs(cos(abs(0.62)))min(cos((z*z))max(cos(y)*0.62))))*((sin(y)+0.62)^z))))
2,6,3,2.0,cos(((sqrt(abs((ymax((y*0.62)-y))))min(0.62min(((y*abs(((x^z)^sin(x))))*(sqrt(z)/(0.62/x)))-(z^(cos(0.62)-(x/x))))))min(sqrt((abs(x)min(cos((z*z))max(cos(y)*0.62))))*((sin(y)+0.62)^z))))
2,6,4,2.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/abs((ymax((y*0.62)-y))))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,6,5,1.0,cos(((sqrt(sin(x))min(0.62min(((y*abs(((x^z)^sin(x))))*(sqrt(z)/(0.62/x)))-(z^(cos(0.62)-(x/x))))))min(sqrt((abs(cos(abs(0.62)))min(cos((z*z))max(cos(y)*0.62))))*((sin(y)+0.62)^z))))
2,6,6,2.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^(sqrt(abs((ymax((y*0.62)-y))))maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,6,7,0.0,cos((((xmaxy)min(0.62min(((y*abs(((x^z)^sin(x))))*(sqrt(z)/(0.62/x)))-(z^(cos(0.62)-(x/x))))))min(sqrt((abs(cos(abs(0.62)))min(cos((z*z))max(cos(y)*0.62))))*((sin(y)+0.62)^z))))
2,6,8,0.0,cos(((sqrt(abs((ymax((y*0.62)-y))))min(0.62min(((y*abs(((x^z)^sin(x))))*(sqrt(z)/(0.62/x)))-(z^(cos(0.62)-(x/x))))))min(sqrt((abs(cos(abs(x)))min(cos((z*z))max(cos(y)*0.62))))*((sin(y)+0.62)^z))))
2,7,0,1.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/abs((ymax((y*0.62)-y))))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*(ymax((y*0.62)-y)))))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,7,1,0.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^(sqrt(abs(z))maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,7,2,0.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/abs((ymax((y*0.62)-y))))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(((y^0.62)-(x+x))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,7,3,1.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((x^x))))))-(sin((abs(sin((x*y)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))))))))
2,7,4,1.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/abs((ymax((y*0.62)-y))))-(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,7,5,0.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((x^x))))))-(sin((abs(sin((x*y)))+abs(sqrt((y*z)))))-y)))
2,7,6,1.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-(((sqrt(abs((ymax((y*0.62)-y))))maxz)^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((x^x))))))-(sin((abs(sin((x*y)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,7,7,1.0,sqrt(((abs(sin(abs(sin(cos(x)))))-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^y)minsqrt(sin((z^x))))))-(sin((abs(sin((x*0.62)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
2,7,8,0.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x)))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((x^x))))))-(sin((abs(sin((x*y)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(z)/sin(x))-((y^0.62)-(x+x))))))))
2,8,0,0.0,sqrt(((abs(y)-((abs(((x^z)^sin(x)))+(((sin(sin(sqrt((x^x))))^sin(sqrt((x^x))))/(x^x))*sin((z^y))))-((sqrt((z/y))^((xmaxy)maxz))minsqrt(sin((x^x))))))-(sin((abs(sin((x*y)))+abs(sqrt((y*z)))))-(sin(sin(sqrt((x^x))))^abs(((sin(x)/sin(x))-((y^0.62)-(x+x))))))))
